created_at	full_text	screen_name	edited_text
Mon Apr 29 16:09:43 +0000 2019	Eurasia interior, encrucijada cultural y genética de conexión de Europa y Asia https://t.co/UFSRkn4fyw	cienciaplus	Eurasia interior encrucijada cultural genética conexión Europa Asia
Mon Apr 29 16:07:23 +0000 2019	Cenizas de una estrella moribunda aportan información sobre el nacimiento del Sistema Solar https://t.co/3DMhMCBmdG	cienciaplus	Cenizas estrella moribunda aportan información nacimiento Sistema Solar
Mon Apr 29 15:13:19 +0000 2019	La gran Barrera de hielo de Ross se derrite 10 veces más rápido de lo esperado https://t.co/wbfBuBc95I	cienciaplus	gran Barrera hielo Ross derrite 10 veces rápido esperado
Mon Apr 29 15:12:00 +0000 2019	Descubren un agujero negro giratorio que proyecta nubes de plasma a la velocidad de la luz https://t.co/QAV5TLI7cH	cienciaplus	Descubren agujero negro giratorio proyecta nubes plasma velocidad luz
Mon Apr 29 14:45:02 +0000 2019	El satélite europeo Gaia descubre sus primeros asteroides https://t.co/jZNSjdaqm3	cienciaplus	satélite europeo Gaia descubre primeros asteroides
Mon Apr 29 12:04:56 +0000 2019	El 75% de la costa sudeste de Estados Unidos, en riesgo por el aumento del nivel del mar en 10 años https://t.co/YF2XRQAioh	cienciaplus	75 costa sudeste Unidos riesgo aumento nivel mar 10 años
Mon Apr 29 10:50:17 +0000 2019	La piel de calamar, inspiración de un material capaz de regular su temperatura https://t.co/0Q88uCPjAp	cienciaplus	piel calamar inspiración material capaz regular temperatura
Sun Apr 28 17:09:41 +0000 2019	Fin al misterio de las aguas abiertas en el mar helado de la Antártida https://t.co/vheZb7g3Q2 https://t.co/ddJHNuPtOT	cienciaplus	Fin misterio aguas abiertas mar helado Antártida
Sun Apr 28 17:04:30 +0000 2019	La galaxia gigante alrededor del primer agujero negro con imagen real https://t.co/HnCpMgGaSb https://t.co/irIN556vCh	cienciaplus	galaxia gigante alrededor primer agujero negro imagen real
Sun Apr 28 16:54:59 +0000 2019	Los africanos de hoy conservan ADN de humanos extintos desconocidos https://t.co/l2rV9r0z5d	cienciaplus	africanos hoy conservan ADN humanos extintos desconocidos
Sun Apr 28 16:52:09 +0000 2019	El 'nuevo' LIGO detecta fusiones de agujeros negros cada semana https://t.co/qUiobyp6Ot	cienciaplus	'nuevo LIGO detecta fusiones agujeros negros cada semana
Sun Apr 28 16:47:40 +0000 2019	Los cuásares no están clavados en el cielo https://t.co/FKcuaOnjke	cienciaplus	cuásares clavados cielo
Sun Apr 28 16:45:08 +0000 2019	2019 PDC, asteroide ficticio en rumbo de colisión hacia la Tierra https://t.co/HrD8deOVBb	cienciaplus	2019 PDC asteroide ficticio rumbo colisión hacia Tierra
Sun Apr 28 16:42:23 +0000 2019	El universo se expande un 8 por ciento más rápido de lo esperado https://t.co/JXhXGt1R85	cienciaplus	universo expande 8 ciento rápido esperado
Wed May 22 19:45:35 +0000 2019	La buena genética de las ballenas frente al cáncer https://t.co/iOnIx2TxJc https://t.co/mMzHyvpYyl	IyC_es	buena genética ballenas frente cáncer
Wed May 22 14:48:10 +0000 2019	@D_Ar7agnan @pintofscienceES No, la promoción es activa ahora, no en agosto. Saludos	IyC_es	D_Ar7agnan pintofscienceES promoción activa ahora agosto Saludos
Wed May 22 14:28:00 +0000 2019	Hoy es el último día para disfrutar de las charlas de @pintofscienceES y para aprovechar el 30% de descuento en todas nuestras suscripciones. Navega por https://t.co/EsY0lJfQIl  y ¡no te lo pierdas! #Pint19ES https://t.co/oM8sZP3JXB	IyC_es	Hoy último día disfrutar charlas pintofscienceES aprovechar 30 descuento todas suscripciones Navega ¡no pierdas Pint19ES
Wed May 22 14:14:57 +0000 2019	"El profesor de química nos lo advertía: «no bebáis nunca agua destilada». Ante la idea de pegar un trago del matraz de lavado nos vendría la de una muerte atroz, con hemorragias gástricas y células reventadas. ¿Es eso cierto?
https://t.co/yEm1tfU5bB"	IyC_es	profesor química advertía « bebáis nunca agua destilada » idea pegar trago matraz lavado vendría muerte atroz hemorragias gástricas células reventadas ¿Es cierto
Wed May 22 10:37:03 +0000 2019	RT @CCCBDebats: “(En ‘Perdidos en las matemáticas’) se vislumbra el carácter de las personas que dedican su vida a descifrar los misterios…	IyC_es	CCCBDebats “ ‘ Perdidos matemáticas ’ vislumbra carácter personas dedican vida descifrar misterios…
Wed May 22 08:00:39 +0000 2019	"RT @Hunteet: ¿Cómo va el #Pint19ES ?
No olvidéis participar en el reto y subir vuestra foto!! 📸

Premiazos en juego de @IyC_es
@delnabla @N…"	IyC_es	Hunteet ¿Cómo va Pint19ES olvidéis participar reto subir foto 📸 Premiazos juego IyC_es delnabla N…
Wed May 22 07:56:56 +0000 2019	"RT @pintofscienceES: Y ahora que ya estáis en casa, repasamos:
- Reto de @Hunteet completado?
- Suscripción de @IyC_es hecha?

Si las respu…"	IyC_es	pintofscienceES ahora casa repasamos Reto Hunteet completado Suscripción IyC_es hecha respu…
Tue May 21 19:45:33 +0000 2019	Una red neuronal entrenada para reconocer objetos aprende a contarlos por sí misma https://t.co/XwvPsoswyw https://t.co/2UUgiv75uj	IyC_es	red neuronal entrenada reconocer objetos aprende contarlos misma
Tue May 21 14:03:54 +0000 2019	"RT @NextDoorPublish: ¿Cómo? ¿Aún no habéis subido fotos al reto #Pint19ES de @Hunteet? 😱

En cada “pack científico” se ha incluido: uno de…"	IyC_es	NextDoorPublish ¿Cómo ¿Aún subido fotos reto Pint19ES Hunteet 😱 cada “ pack científico ” incluido de…
Tue May 21 13:53:56 +0000 2019	"RT @pintofscienceES: Que levante la mano es que tenga ya su suscripción a @IyC_es con el 30% de descuento.
Con #Pint19ES estar al día de la…"	IyC_es	pintofscienceES levante mano suscripción IyC_es 30 descuento Pint19ES día la…
Tue May 21 13:52:34 +0000 2019	"La administración de una vacuna por vía dérmica podría movilizar las células del sistema inmunitario hasta la zona genital y protegerla frente a enfermedades de transmisión sexual. 
https://t.co/08j6FiByIG"	IyC_es	administración vacuna dérmica podría movilizar células sistema inmunitario zona genital protegerla frente enfermedades transmisión sexual
Tue May 21 13:51:24 +0000 2019	"""Un simple erudito, incapaz de movilizar sus conocimientos de manera apropiada será, frente a una situación compleja, que exige una acción rápida, casi tan inútil como un ignorante”

Por @gengenial #SciLogs
https://t.co/vGLeskswlv"	IyC_es	simple erudito incapaz movilizar conocimientos manera apropiada frente situación compleja exige acción rápida casi inútil ignorante ” gengenial SciLogs
Tue May 21 11:27:58 +0000 2019	"RT @pintofscienceES: Hoy la revista @IyC_es dedica un artículo a #Pint19ES. ¡Qué ilusión!

Además ofrece el 30% de descuento en la suscripc…"	IyC_es	pintofscienceES Hoy revista IyC_es dedica artículo Pint19ES ¡Qué ilusión Además ofrece 30 descuento suscripc…
Tue May 21 11:27:36 +0000 2019	"""Una vez más, el entrelazamiento cuántico se usa aquí como una suerte de deus ex machina que justifica cualquier ocurrencia. Nada que objetar... si la peli es buena. ""

Nuevo post de @ecsabin #SciLogs

https://t.co/6h3kuLbWVg"	IyC_es	vez entrelazamiento cuántico usa aquí suerte deus ex machina justifica cualquier ocurrencia objetar ... peli buena. Nuevo post ecsabin SciLogs
Tue May 21 09:12:00 +0000 2019	RT @educando_ntza: Uno de nuestros patrocinadores presente en nuestro festival @IyC_es 😍 #Pint19ADH #Pint19ES https://t.co/3lMSUBL5vJ	IyC_es	educando_ntza patrocinadores presente festival IyC_es 😍 Pint19ADH Pint19ES
Tue May 21 09:09:31 +0000 2019	RT @pintofscienceES: Ahora que estáis de subidón con la primera sesión de #Pint19ES os vuelvo a recordar lo del 30% de descuento en la susc…	IyC_es	pintofscienceES Ahora subidón primera sesión Pint19ES vuelvo recordar 30 descuento susc…
Mon May 20 19:45:34 +0000 2019	La buena genética de las ballenas frente al cáncer https://t.co/chlsdNoeoh https://t.co/QAjz2Jgan5	IyC_es	buena genética ballenas frente cáncer
Mon May 20 13:55:30 +0000 2019	"Un nuevo método permite afinar aún más la determinación local de la constante de Hubble. Según los autores, los resultados sugieren la existencia de nueva física más allá del modelo cosmológico de consenso.
https://t.co/PenVOqGFjQ"	IyC_es	nuevo método permite afinar aún determinación local constante Hubble autores resultados sugieren existencia nueva física allá modelo cosmológico consenso
Mon May 20 13:51:13 +0000 2019	"Nuevo post de Claudi Mans #SciLogs

https://t.co/logevLJMJH"	IyC_es	Nuevo post Claudi Mans SciLogs
Mon May 20 13:25:00 +0000 2019	"RT @pintofscienceES: ¿Queréis ganar una camiseta de @delnabla, un libro de @NextDoorPublish y una suscripción de @IyC_es ?

Pues ya estáis…"	IyC_es	pintofscienceES ¿Queréis ganar camiseta delnabla libro NextDoorPublish suscripción IyC_es Pues estáis…
Mon May 20 12:08:28 +0000 2019	"Hoy empieza @pintofscienceES, un festival que no para de crecer: este año estará presente en 17 ciudades más que en 2018 y contará con la participación de 784 científicos y 400 voluntarios. Visita https://t.co/EsY0lJfQIl y ¡no te lo pierdas! #Pint19ES

https://t.co/rtKWIJ9STD"	IyC_es	Hoy empieza pintofscienceES festival crecer año presente 17 ciudades 2018 contará participación 784 científicos 400 voluntarios Visita ¡no pierdas Pint19ES
Sun May 19 19:45:33 +0000 2019	Cómo proteger a la inteligencia artificial de sus propias vulnerabilidades https://t.co/qYHIpbqCI1 https://t.co/IW2LSho07v	IyC_es	Cómo proteger inteligencia artificial propias vulnerabilidades
Sat May 18 19:46:03 +0000 2019	Un error de hace 50 años que se había mantenido hasta hoy https://t.co/MorQ11iCQo https://t.co/26awindLfA	IyC_es	error hace 50 años mantenido hoy
Fri May 17 19:45:34 +0000 2019	Psiquiatría infantil en tiempos de eugenesia https://t.co/QAmPkcUX1P https://t.co/Yb48jdyZEF	IyC_es	Psiquiatría infantil tiempos eugenesia
Fri May 17 17:00:34 +0000 2019	¿Frío? La baja humedad también favorece la gripe https://t.co/Jow9hBv8Bn https://t.co/p7RGlAipL1	IyC_es	¿Frío baja humedad favorece gripe
Fri May 17 14:21:11 +0000 2019	RT @bitacorabeagle: ¿Por qué tanta gente, incluyendo muchos profesores de ciencias,  continúan valorando y encontrando atractiva la teoría…	IyC_es	bitacorabeagle ¿Por tanta gente incluyendo profesores ciencias continúan valorando encontrando atractiva teoría…
Fri May 17 14:10:35 +0000 2019	"“Un simple erudito, incapaz de movilizar sus conocimientos de manera apropiada será, frente a una situación compleja, que exige una acción rápida, casi tan inútil como un ignorante”.

Nueva entrada de Alberto Luís d'Andres #SciLogs @gengenial

https://t.co/vGLeskswlv"	IyC_es	“ simple erudito incapaz movilizar conocimientos manera apropiada frente situación compleja exige acción rápida casi inútil ignorante ” Nueva entrada Alberto Luís d'Andres SciLogs gengenial
Fri May 17 09:24:13 +0000 2019	"RT @pintofscienceES: #Pinterxs me ayudáis? ¿Alguien sabe algo? ¡Contadme! ¿Qué puede ser?

Me han intervenido el pinganillo y me han puesto…"	IyC_es	pintofscienceES Pinterxs ayudáis ¿Alguien sabe ¡Contadme ¿Qué puede ser intervenido pinganillo puesto…
Thu May 16 19:45:33 +0000 2019	¿Sueñan las sepias? https://t.co/nMAtSAhKI1 https://t.co/ixCrL2ctn9	IyC_es	¿Sueñan sepias
Thu May 16 13:09:48 +0000 2019	RT @CSICval: El @CSIC convoca la 9.ª ed. de @inspiraciencia, concurso de relatos de inspiración científica. Las obras se pueden presentar e…	IyC_es	CSICval CSIC convoca 9.ª ed inspiraciencia concurso relatos inspiración científica obras pueden presentar e…
Thu May 16 13:09:14 +0000 2019	RT @J_MartinezFrias: Adjunto mi Nota reciente sobre la Luna en mi blog de #SciLogs de Investigación y Ciencia @IyC_es . Espero que os guste…	IyC_es	J_MartinezFrias Adjunto Nota reciente Luna blog SciLogs Investigación Ciencia IyC_es Espero guste…
Wed May 15 19:46:04 +0000 2019	¿Sueñan las sepias? https://t.co/Q8wqRjvorD https://t.co/1PCMiCFprE	IyC_es	¿Sueñan sepias
Wed May 15 14:05:17 +0000 2019	"«Ayer mismo fue en Madrid la final de la edición 2019, que ganó Iñaki Echeverría, un estudiante de mi grupo, con un monólogo en el que explica el efecto de un obstáculo colocado ante la salida. ¡No tiene por qué ser perjudicial!» @FameLab @Inaki_Huarte
https://t.co/nMxgJHLOnp"	IyC_es	« Ayer mismo Madrid final edición 2019 ganó Iñaki Echeverría estudiante grupo monólogo explica efecto obstáculo colocado salida ¡No ser perjudicial » FameLab Inaki_Huarte
Tue May 14 19:46:04 +0000 2019	Los perros no son tan listos como parece https://t.co/IOTdHeYq4g https://t.co/03DbTIJ3Vf	IyC_es	perros listos parece
Tue May 14 10:07:14 +0000 2019	"«Es probable que a mediados de marzo de este año hayan leído en ""las noticias"" (o sea, que les haya llegado algo por Whatsapp) algo sobre que un grupo de científicos había conseguido realizar algo así como un viaje en el tiempo...»

Por @ecsabin #SciLogs

https://t.co/NkDMahpriZ"	IyC_es	« probable mediados marzo año leído noticias '' llegado Whatsapp grupo científicos conseguido realizar viaje tiempo ... » ecsabin SciLogs
Tue May 14 08:10:40 +0000 2019	"RT @skdh: ¿Es real la materia oscura?
https://t.co/jxSn8gC6nc via @IyC_es"	IyC_es	skdh ¿Es real materia oscura IyC_es
Mon May 13 19:45:33 +0000 2019	¿Y si la resistencia a la insulina causara fibromialgia? https://t.co/IPTBeiSenl https://t.co/s2LHAvUbdq	IyC_es	¿Y resistencia insulina causara fibromialgia
Sun May 12 19:45:34 +0000 2019	¿Qué pacientes se benefician más de la psicoterapia? https://t.co/6c5mnJYscB https://t.co/Sk7cBMtHGY	IyC_es	¿Qué pacientes benefician psicoterapia
Sat May 11 19:46:02 +0000 2019	Lo que el ADN enseña sobre una familia asesinada en el Neolítico https://t.co/cfcKl1K1k0 https://t.co/3IwsaX9HD7	IyC_es	ADN enseña familia asesinada Neolítico
Fri May 10 20:00:35 +0000 2019	"La cultura material en los animales.

Los restos arqueológicos de las herramientas líticas dejadas por otros primates están arrojando luz sobre el origen de la innovación tecnológica. https://t.co/QfALyl9RfG https://t.co/BCRmGGlcdG"	IyC_es	cultura material animales restos arqueológicos herramientas líticas dejadas primates arrojando luz origen innovación tecnológica
Fri May 10 19:30:35 +0000 2019	"Fatiga crónica, depresión y terapia de ejercicio graduado

En esta entrada del blog defendemos los beneficios de la terapia de ejercicio graduado y damos una fundamentación neurocientífica de la misma.

Por Carlos Pelta #SciLogs https://t.co/YdTztaq2aM https://t.co/Kb787nNMWe"	IyC_es	Fatiga crónica depresión terapia ejercicio graduado entrada blog defendemos beneficios terapia ejercicio graduado damos fundamentación neurocientífica misma Carlos Pelta SciLogs
Fri May 10 18:00:33 +0000 2019	"¿Qué pacientes se benefician más de la psicoterapia? 

Examinan los rasgos de personalidad de más de 14.000 personas para averiguar a quién ayuda más un tratamiento psicoterapéutico. https://t.co/N6Lom8YnS9 https://t.co/4n0aqqojV4"	IyC_es	¿Qué pacientes benefician psicoterapia Examinan rasgos personalidad 14.000 personas averiguar quién ayuda tratamiento psicoterapéutico
Fri May 10 13:23:46 +0000 2019	"Muchos animales experimentan MOR, una fase del sueño que puede conllevar movimientos de los ojos y pérdida del tono muscular; en humanos y algunos otros mamíferos, a menudo está relacionado con períodos en los que se sueña.

https://t.co/Nj1i4ewKZC"	IyC_es	animales experimentan MOR fase sueño puede conllevar movimientos ojos pérdida tono muscular humanos mamíferos menudo relacionado períodos sueña
Thu May 09 19:46:02 +0000 2019	¿Qué vieron los astrónomos chinos hace dos mil años en el cielo? https://t.co/x48X1aB3pu https://t.co/aQBIBF9eEw	IyC_es	¿Qué vieron astrónomos chinos hace dos mil años cielo
Thu May 09 18:01:03 +0000 2019	"¿El horóscopo en mi genoma? 

La capacidad predictiva de los análisis genéticos personales es todavía limitada. https://t.co/3jhIqVI0ww https://t.co/H7xm3GLUC7"	IyC_es	¿El horóscopo genoma capacidad predictiva análisis genéticos personales todavía limitada
Thu May 09 17:00:33 +0000 2019	"Antibióticos contra la endometriosis.

En ratones, la terapia antibiótica reduciría la progresión de esta dolorosa enfermedad que afecta a numerosas mujeres en edad fértil. El estudio también investiga el papel de la microbiota en el desarrollo de las… https://t.co/SAQggYP5by https://t.co/rb12Oj71qN"	IyC_es	Antibióticos endometriosis ratones terapia antibiótica reduciría progresión dolorosa enfermedad afecta numerosas mujeres edad fértil estudio investiga papel microbiota desarrollo las…
Thu May 09 15:10:10 +0000 2019	"Los restos de 15 personas asesinadas hace casi 5000 años nos muestran cómo estaba constituido un grupo familiar del Neolítico.

https://t.co/to1JL9iJ3r"	IyC_es	restos 15 personas asesinadas hace casi 5000 años muestran cómo constituido grupo familiar Neolítico
Thu May 09 12:53:31 +0000 2019	"La psicoterapia no resulta igual de beneficiosa para todas las personas. El éxito del tratamiento también depende de los rasgos de personalidad del paciente. 
https://t.co/hUksmadixr"	IyC_es	psicoterapia resulta igual beneficiosa todas personas éxito tratamiento depende rasgos personalidad paciente
Thu May 09 10:51:05 +0000 2019	"«Cómo planificar la evacuación de un edificio en llamas o de un tren accidentado? Es una buena cuestión, pero en una emergencia es difícil saber cómo reaccionará la gente. »

Por Ángel Garcimartín Montero #SciLogs
https://t.co/xtc2FEghFg"	IyC_es	« Cómo planificar evacuación edificio llamas tren accidentado buena cuestión emergencia difícil saber cómo reaccionará gente » Ángel Garcimartín Montero SciLogs
Thu May 09 07:36:15 +0000 2019	"«En esta entrada del blog defendemos los beneficios de la terapia de ejercicio graduado y damos una fundamentación neurocientífica de la misma.»

Por Carlos Pelta #SciLogs

https://t.co/Yyc6CaapUa"	IyC_es	« entrada blog defendemos beneficios terapia ejercicio graduado damos fundamentación neurocientífica misma. » Carlos Pelta SciLogs
Thu May 09 06:54:18 +0000 2019	@delnabla @NextDoorPublish @pintofscienceES @Hunteet 🙈🙉🙊 https://t.co/mmzeqgUmiM	IyC_es	delnabla NextDoorPublish pintofscienceES Hunteet 🙈🙉🙊
Wed May 08 19:45:33 +0000 2019	Entre Darwin y Huxley https://t.co/ComPwyu3dL https://t.co/24KE44sQ5N	IyC_es	Darwin Huxley
Tue May 07 20:00:33 +0000 2019	"¿Amargo o dulce? Por qué preferimos uno u otro sabor

Un estudio genético muestra que la elección no depende del gusto, pero sí de la sensación de bienestar que provoca la bebida. https://t.co/VN0ZXVBt3U https://t.co/VfvU0b7959"	IyC_es	¿Amargo dulce preferimos u sabor estudio genético muestra elección depende gusto sensación bienestar provoca bebida
Tue May 07 19:30:33 +0000 2019	"¿Metales en mi cerveza?

Algunos métodos de filtración introducen pequeñas cantidades de metales pesados. https://t.co/HCFsPfXpdr https://t.co/VcG8R2P7jG"	IyC_es	¿Metales cerveza métodos filtración introducen pequeñas cantidades metales pesados
Tue May 07 18:30:33 +0000 2019	"LIGO y Virgo detectan la posible fusión de un agujero negro y una estrella de neutrones.

Se trata de la primera observación de un evento de este tipo. Entre otros hitos, el fenómeno podría proporcionar nuevos tests de la teoría de la relatividad general… https://t.co/1onT0i2uBh https://t.co/bLiVr5XwbQ"	IyC_es	LIGO Virgo detectan posible fusión agujero negro estrella neutrones trata primera observación evento tipo hitos fenómeno podría proporcionar nuevos tests teoría relatividad general…
Tue May 07 14:55:09 +0000 2019	"En mayo del 48 antes de Cristo, los astrónomos chinos percibieron un nuevo punto en la constelación de Sagitario. Unos días después había desaparecido... 

https://t.co/vTd2d8baCV"	IyC_es	mayo 48 Cristo astrónomos chinos percibieron nuevo punto constelación Sagitario días después desaparecido ...
Tue May 07 14:44:24 +0000 2019	"«Habrá quien piense que esta abundancia da al producto mayor capacidad de sanación. La credulidad de cierto público es inconmensurable.»

Nueva entrada de @ClaudiMans #SciLogs

https://t.co/CcyQxZEjNs"	IyC_es	« piense abundancia da producto mayor capacidad sanación credulidad cierto público inconmensurable. » Nueva entrada ClaudiMans SciLogs
Tue May 07 14:39:11 +0000 2019	"Gerard 't Hooft (@gthooft) ha destacado por sus investigaciones en física de partículas y gravedad cuántica. Varios de los resultados obtenidos a lo largo de su carrera son considerados hoy pilares de la física matemática.
https://t.co/Eb4P8c7asI"	IyC_es	Gerard 't Hooft gthooft destacado investigaciones física partículas gravedad cuántica Varios resultados obtenidos largo carrera considerados hoy pilares física matemática
Tue May 07 14:18:51 +0000 2019	"«...tos, dolores de cabeza, dolores musculares, vómitos, diarrea y fatiga general que te obligan a quedarte en cama. ¿Cómo hace exactamente el –maldito- virus para provocarte todo eso?». 

Por @bitacorabeagle #SciLogs

https://t.co/M0hGLEWIgQ"	IyC_es	« ... tos dolores cabeza dolores musculares vómitos diarrea fatiga general obligan quedarte cama ¿Cómo hace exactamente –maldito- virus provocarte » bitacorabeagle SciLogs
Tue May 07 14:12:07 +0000 2019	"La reciente detección de las ondas gravitacionales generadas por el choque de dos estrellas de neutrones y otros experimentos prometen allanar el camino para entender mejor estos enigmáticos objetos.

Por @ClaraMoskowitz

https://t.co/BEg5Ky5IzA"	IyC_es	reciente detección ondas gravitacionales generadas choque dos estrellas neutrones experimentos prometen allanar camino entender mejor enigmáticos objetos ClaraMoskowitz
Tue May 07 14:01:28 +0000 2019	"¡Inauguramos nueva página web! https://t.co/fnFHSFicIY

¿Qué os parece?

Iremos añadiendo mejoras en las próximas semanas. Esperamos que os guste. https://t.co/VqJJ45cLJK"	IyC_es	¡Inauguramos nueva página web ¿Qué parece Iremos añadiendo mejoras próximas semanas Esperamos guste
Sun May 05 19:45:33 +0000 2019	¿El circuito neuronal responsable de los atracones? https://t.co/TBkmMOxAlM https://t.co/zUs6gl3lFZ	IyC_es	¿El circuito neuronal responsable atracones
Sat May 04 19:45:33 +0000 2019	Las redes inalámbricas globales de 5G ponen en peligro los pronósticos meteorológicos https://t.co/pKnKj0oJJ0 https://t.co/OLvJVWR1WK	IyC_es	redes inalámbricas globales 5G ponen peligro pronósticos meteorológicos
Fri May 03 19:46:03 +0000 2019	¿Oler con la lengua? https://t.co/FafXAO7yGg https://t.co/W0WdEC77j9	IyC_es	¿Oler lengua
Fri May 03 10:16:09 +0000 2019	RT @miquelpaniscus: Mi último artículo en #scilogs de @iyc_es: «Una infancia robada: Tras la huella psicológica del maltrato en primates»…	IyC_es	miquelpaniscus último artículo scilogs iyc_es « infancia robada huella psicológica maltrato primates » …
Thu May 02 19:46:04 +0000 2019	¿Oler con la lengua? https://t.co/Ynf3dsgcVs https://t.co/KKTOZU3YYq	IyC_es	¿Oler lengua
Wed May 01 19:45:33 +0000 2019	Correlaciones detectadas en un vacío cuántico https://t.co/FytT4PbsT1 https://t.co/BgoQQ6STcH	IyC_es	Correlaciones detectadas vacío cuántico
Tue Apr 30 19:45:33 +0000 2019	La heredabilidad no explicada de la estatura https://t.co/9bu2pgDIiw https://t.co/qL7x3xpEGu	IyC_es	heredabilidad explicada estatura
Mon Apr 29 19:45:33 +0000 2019	¿Por qué la autoinmunidad afecta más a las mujeres? https://t.co/5tQvw7Ypba https://t.co/tKD4uzkPFe	IyC_es	¿Por autoinmunidad afecta mujeres
Mon Apr 29 14:58:33 +0000 2019	Un cuerpo rocoso, del sistema solar interior, guardaba en su interior un raro invitado: un clasto de material cometario, procedente de la parte exterior del disco protoplanetario https://t.co/4NtvJvJDwm https://t.co/fBZIlUrFDi	IyC_es	cuerpo rocoso sistema solar interior guardaba interior raro invitado clasto material cometario procedente parte exterior disco protoplanetario
Sun Apr 28 19:45:32 +0000 2019	El cerebro de los invidentes agudiza el sentido de la audición https://t.co/XxeYj1xGgk https://t.co/HgbMIRVu6z	IyC_es	cerebro invidentes agudiza audición
Sun Apr 28 17:45:35 +0000 2019	Descubierta una nueva especie humana en una cueva de Filipinas https://t.co/2AJbWqseZX https://t.co/6QtJVT6QWc	IyC_es	Descubierta nueva especie humana cueva Filipinas
Sat Apr 27 19:45:32 +0000 2019	«Agujas» en los rayos https://t.co/ChvnQ6FsZY https://t.co/8cnhBA4r7O	IyC_es	« Agujas » rayos
Sat Apr 27 18:46:03 +0000 2019	Diagnosticar el alzhéimer a través de los ojos https://t.co/g4cXgZQrQm https://t.co/1BxUh0sKM1	IyC_es	Diagnosticar alzhéimer través ojos
Fri Apr 26 19:46:02 +0000 2019	¿Por qué la autoinmunidad afecta más a las mujeres? https://t.co/nuLLydciWD https://t.co/jVCAQUB1XI	IyC_es	¿Por autoinmunidad afecta mujeres
Fri Apr 26 17:47:03 +0000 2019	Un equipo internacional extraerá en la Antártida hielo de 1,5 millones de años de antigüedad https://t.co/wQAjlz5fyR https://t.co/Ld0v0tvonU	IyC_es	equipo internacional extraerá Antártida hielo 1,5 millones años antigüedad
Fri Apr 26 12:41:45 +0000 2019	"RT @pawley: 4) Recomendo vivamente a lectura deste artigo de @IyC_es, ""La era de la (des)información"", que non fala de política, mais tamén…"	IyC_es	pawley 4 Recomendo vivamente lectura deste artigo IyC_es des información '' non fala política mais tamén…
Fri Apr 26 08:54:56 +0000 2019	RT @J_MartinezFrias: Hacía tiempo que no escribía en mi blog de @IyC_es, pero creo que la ocasión lo merece. Este es mi modesto tributo a l…	IyC_es	J_MartinezFrias Hacía tiempo escribía blog IyC_es creo ocasión merece modesto tributo l…
Thu Apr 25 19:46:03 +0000 2019	Una prueba documental de que realmente abundan ahora más los plásticos grandes en los mares https://t.co/OpZBau0oxS https://t.co/CvcnRjMOMf	IyC_es	prueba documental realmente abundan ahora plásticos grandes mares
Thu Apr 25 18:00:33 +0000 2019	"Cómo las bayas de saúco actúan sobre el virus de la gripe.

Descubren el mecanismo mediante el cual este fruto inhibiría la entrada y replicación del patógeno en las células del huésped tras la infección. https://t.co/WuniqZSTGR https://t.co/st4wsfQsCu"	IyC_es	Cómo bayas saúco actúan virus gripe Descubren mecanismo mediante fruto inhibiría entrada replicación patógeno células huésped infección
Thu Apr 25 17:45:33 +0000 2019	Un cuerpo rocoso, del sistema solar interior, guardaba en su interior un raro invitado: un clasto de material cometario, procedente de la parte exterior del disco protoplanetario https://t.co/Ycr94VnUyu https://t.co/dYj3iIdim8	IyC_es	cuerpo rocoso sistema solar interior guardaba interior raro invitado clasto material cometario procedente parte exterior disco protoplanetario
Thu Apr 25 08:46:26 +0000 2019	"RT @hvaldesglez: Interesante reflexión de @ClaudiMans acerca de la divulgación científica de la física cuántica via @IyC_es

https://t.co/1…"	IyC_es	hvaldesglez Interesante reflexión ClaudiMans acerca divulgación científica física cuántica IyC_es
Thu Apr 25 08:25:45 +0000 2019	RT @JMParedesC: Para interesadxs (pero no especialistas) en la teoría del caos, los sistemas dinámicos, las propiedades emergentes y los si…	IyC_es	JMParedesC interesadxs especialistas teoría caos sistemas dinámicos propiedades emergentes si…
Wed Apr 24 19:45:35 +0000 2019	Diagnosticar el alzhéimer a través de los ojos https://t.co/tpFbFfNXp0 https://t.co/AjyVOdus2l	IyC_es	Diagnosticar alzhéimer través ojos
Wed Apr 24 12:04:34 +0000 2019	"«En tecnología la clave es invertir temprano, mucho antes de la fase de crecimiento exponencial, para generar el conocimiento necesario de las empresas con futuro.»

Por @gengenial #SciLogs 

https://t.co/HlKdIqvyTe"	IyC_es	« tecnología clave invertir temprano fase crecimiento exponencial generar conocimiento necesario empresas futuro. » gengenial SciLogs
Wed Apr 24 09:50:32 +0000 2019	RT @zuluagajorge: Jorge Lara, maestro de la @GobAntioquia y ahora magister en ciencias naturales de la @upbcolombia, compiló esta increíble…	IyC_es	zuluagajorge Jorge Lara maestro GobAntioquia ahora magister ciencias naturales upbcolombia compiló increíble…
Tue Apr 23 19:45:34 +0000 2019	La busca de metano en Marte no lo encuentra, para sorpresa de los científicos https://t.co/b8sPXu8lDf https://t.co/gAywTOrLJB	IyC_es	busca metano Marte encuentra sorpresa científicos
Tue Apr 23 11:10:34 +0000 2019	RT @fblascoxyz: Hace poco @BartoloLuque hablaba de Puro Abracadabra de Martin Gardner en su columna de @IyC_es y hoy @librosmagia lo tiene…	IyC_es	fblascoxyz Hace BartoloLuque hablaba Puro Abracadabra Martin Gardner columna IyC_es hoy librosmagia tiene…
